FileAddress,corresponding_img,Goasting,SNR Chang,SNR Normal,dataset
C:\Users\aswen\Documents\Data\2023_Kalantari_AIDAqc\inputs\mri\Aswendt\raw_data\cryocoil\SP_V1_8_1_1_2_20180503_101708\5,anat_SP_V1_8_1_1_2_20180503_101708_14.png,False,31.26812858867356,32.26620353898083,94c_m_As
C:\Users\aswen\Documents\Data\2023_Kalantari_AIDAqc\inputs\mri\Aswendt\raw_data\cryocoil\SP_V1_8_3_1_1_20180503_131614\8,anat_SP_V1_8_3_1_1_20180503_131614_15.png,False,31.3532534729112,32.37677896915563,94c_m_As
C:\Users\aswen\Documents\Data\2023_Kalantari_AIDAqc\inputs\mri\Aswendt\raw_data\cryocoil\SP_V1_9_3_1_1_20180725_123651\5,anat_SP_V1_9_3_1_1_20180725_123651_16.png,False,30.772540326377776,30.368666166930897,94c_m_As
Z:\AG Aswendt\Projects\Backup\Publications\2023_Kalantari_AIDAqc\inputs\mri\Wenk_anon\Gerbil_fMRI\random_0\10,anat_random_0_1.png,False,35.31508432553328,33.099062653770616,94_g_We
Z:\AG Aswendt\Projects\Backup\Publications\2023_Kalantari_AIDAqc\inputs\mri\Wenk_anon\Gerbil_fMRI\random_0\4,anat_random_0_2.png,False,29.396478685665528,24.99635823941377,94_g_We
Z:\AG Aswendt\Projects\Backup\Publications\2023_Kalantari_AIDAqc\inputs\mri\Wenk_anon\Gerbil_fMRI\random_1\14,anat_random_1_3.png,False,36.66887888197695,32.488333520123035,94_g_We
Z:\AG Aswendt\Projects\Backup\Publications\2023_Kalantari_AIDAqc\inputs\mri\Wenk_anon\Gerbil_fMRI\random_1\3,anat_random_1_4.png,False,29.584955610396,24.01459148624174,94_g_We
Z:\AG Aswendt\Projects\Backup\Publications\2023_Kalantari_AIDAqc\inputs\mri\Wenk_anon\Gerbil_fMRI\random_1\6,anat_random_1_5.png,False,29.77044779022676,24.14983440068372,94_g_We
Z:\AG Aswendt\Projects\Backup\Publications\2023_Kalantari_AIDAqc\inputs\mri\Wenk_anon\Gerbil_fMRI\random_10\13,anat_random_10_6.png,False,35.27323874388542,31.87196588563684,94_g_We
Z:\AG Aswendt\Projects\Backup\Publications\2023_Kalantari_AIDAqc\inputs\mri\Wenk_anon\Gerbil_fMRI\random_10\8,anat_random_10_7.png,False,29.13071383889877,23.69936859706176,94_g_We
Z:\AG Aswendt\Projects\Backup\Publications\2023_Kalantari_AIDAqc\inputs\mri\Wenk_anon\Gerbil_fMRI\random_11\11,anat_random_11_8.png,False,38.4011966924757,35.60825423157729,94_g_We
Z:\AG Aswendt\Projects\Backup\Publications\2023_Kalantari_AIDAqc\inputs\mri\Wenk_anon\Gerbil_fMRI\random_11\4,anat_random_11_9.png,False,31.316159748501235,28.242849065376102,94_g_We
Z:\AG Aswendt\Projects\Backup\Publications\2023_Kalantari_AIDAqc\inputs\mri\Wenk_anon\Gerbil_fMRI\random_11\7,anat_random_11_10.png,False,31.009926548826822,28.0461678781202,94_g_We
Z:\AG Aswendt\Projects\Backup\Publications\2023_Kalantari_AIDAqc\inputs\mri\Wenk_anon\Gerbil_fMRI\random_12\11,anat_random_12_11.png,False,35.36489948217728,32.528103832967176,94_g_We
Z:\AG Aswendt\Projects\Backup\Publications\2023_Kalantari_AIDAqc\inputs\mri\Wenk_anon\Gerbil_fMRI\random_12\5,anat_random_12_12.png,False,29.030686280739367,24.2802610610224,94_g_We
Z:\AG Aswendt\Projects\Backup\Publications\2023_Kalantari_AIDAqc\inputs\mri\Wenk_anon\Gerbil_fMRI\random_13\11,anat_random_13_13.png,False,35.33313888615184,32.740360462086954,94_g_We
Z:\AG Aswendt\Projects\Backup\Publications\2023_Kalantari_AIDAqc\inputs\mri\Wenk_anon\Gerbil_fMRI\random_13\5,anat_random_13_14.png,False,30.037162105125603,24.90787078838028,94_g_We
Z:\AG Aswendt\Projects\Backup\Publications\2023_Kalantari_AIDAqc\inputs\mri\Wenk_anon\Gerbil_fMRI\random_14\3,anat_random_14_15.png,False,29.369509448959757,24.80134081876745,94_g_We
Z:\AG Aswendt\Projects\Backup\Publications\2023_Kalantari_AIDAqc\inputs\mri\Wenk_anon\Gerbil_fMRI\random_14\9,anat_random_14_16.png,False,35.92726294456653,32.84863656173093,94_g_We
